planeID,aircraftTypeCode,operator,code,modeS,serialNumber,age,DATE,FROM,TO,FLIGHT,FLIGHT TIME,STD,ATD,STA,ONTIME,STATUS
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,31 Oct 2024,Hanoi (HAN),Macau (MFM),NX981,1:24,11:00 PM,12:03 AM,2:00 AM,yellow,Landed 2:26 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,31 Oct 2024,Macau (MFM),Hanoi (HAN),NX982,1:20,9:05 PM,10:04 PM,9:45 PM,yellow,Landed 10:23 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,31 Oct 2024,Tokyo (NRT),Macau (MFM),NX861,4:43,3:30 PM,4:11 PM,8:05 PM,green,Landed 7:54 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,31 Oct 2024,Macau (MFM),Tokyo (NRT),NX862,3:57,9:30 AM,9:48 AM,2:30 PM,green,Landed 2:45 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,30 Oct 2024,Singapore (SIN),Macau (MFM),NX907,3:28,5:15 PM,6:10 PM,9:10 PM,yellow,Landed 9:39 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,30 Oct 2024,Macau (MFM),Singapore (SIN),NX908,3:24,12:05 PM,1:05 PM,4:15 PM,green,Landed 4:29 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,29 Oct 2024,Da Nang (DAD),Macau (MFM),NX977,1:18,10:50 PM,11:05 PM,1:25 AM,green,Landed 1:23 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,29 Oct 2024,Macau (MFM),Da Nang (DAD),NX978,1:27,8:30 PM,8:47 PM,9:20 PM,green,Landed 9:14 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,29 Oct 2024,Beijing (PEK),Macau (MFM),NX5,3:20,12:15 PM,12:31 PM,4:05 PM,green,Landed 3:51 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,29 Oct 2024,Macau (MFM),Beijing (PEK),NX6,2:38,8:10 AM,8:21 AM,11:10 AM,green,Landed 10:58 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,28 Oct 2024,Da Nang (DAD),Macau (MFM),NX977,1:20,10:50 PM,11:04 PM,1:25 AM,green,Landed 1:24 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,28 Oct 2024,Macau (MFM),Da Nang (DAD),NX978,1:36,8:30 PM,8:43 PM,9:20 PM,green,Landed 9:18 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,28 Oct 2024,Chengdu (TFU),Macau (MFM),NX197,2:04,3:50 PM,4:21 PM,6:10 PM,green,Landed 6:25 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,28 Oct 2024,Macau (MFM),Chengdu (TFU),NX198,2:08,12:20 PM,12:45 PM,2:50 PM,green,Landed 2:53 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,27 Oct 2024,Hanoi (HAN),Macau (MFM),NX981,1:25,11:00 PM,11:25 PM,2:00 AM,green,Landed 1:50 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,27 Oct 2024,Macau (MFM),Hanoi (HAN),NX982,1:19,9:05 PM,9:18 PM,9:45 PM,green,Landed 9:36 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,27 Oct 2024,Wenzhou (WNZ),Macau (MFM),NX257,1:37,4:35 PM,4:55 PM,6:35 PM,green,Landed 6:32 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,27 Oct 2024,Macau (MFM),Wenzhou (WNZ),NX258,1:33,1:35 PM,2:03 PM,3:35 PM,green,Landed 3:36 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,27 Oct 2024,Jakarta (CGK),Macau (MFM),NX909,4:29,7:00 AM,7:09 AM,12:50 PM,green,Landed 12:38 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,26 Oct 2024,Macau (MFM),Jakarta (CGK),NX910,4:44,8:55 PM,9:09 PM,12:45 AM,green,Landed 12:53 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,26 Oct 2024,Osaka (KIX),Macau (MFM),NX855,3:30,1:45 PM,1:53 PM,4:55 PM,green,Landed 4:23 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,26 Oct 2024,Macau (MFM),Osaka (KIX),NX856,3:17,8:15 AM,8:23 AM,12:45 PM,green,Landed 12:40 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,25 Oct 2024,Beijing (PEK),Macau (MFM),NX9,3:02,8:45 PM,8:54 PM,12:10 AM,green,Landed 11:55 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,25 Oct 2024,Macau (MFM),Beijing (PEK),NX10,2:45,3:20 PM,3:32 PM,6:50 PM,green,Landed 6:17 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,25 Oct 2024,Beijing (PEK),Macau (MFM),NX7,3:03,8:25 AM,8:41 AM,12:15 PM,green,Landed 11:44 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,24 Oct 2024,Macau (MFM),Beijing (PEK),NX8,2:50,7:15 PM,7:40 PM,10:30 PM,green,Landed 10:29 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,24 Oct 2024,Chengdu (TFU),Macau (MFM),NX197,1:59,4:05 PM,4:21 PM,6:15 PM,green,Landed 6:20 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,24 Oct 2024,Macau (MFM),Chengdu (TFU),NX198,2:05,12:20 PM,12:37 PM,3:00 PM,green,Landed 2:42 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,24 Oct 2024,Kaohsiung (KHH),Macau (MFM),NX657,1:07,9:30 AM,9:29 AM,11:00 AM,green,Landed 10:35 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,24 Oct 2024,Macau (MFM),Kaohsiung (KHH),NX658,1:06,7:15 AM,7:23 AM,8:40 AM,green,Landed 8:29 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,23 Oct 2024,Hangzhou (HGH),Macau (MFM),NX121,1:55,8:25 AM,10:03 AM,10:50 AM,red,Landed 11:58 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,22 Oct 2024,Macau (MFM),Hangzhou (HGH),NX122,2:01,9:35 PM,9:43 PM,11:55 PM,green,Landed 11:44 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,22 Oct 2024,Nanjing (NKG),Macau (MFM),NX127,2:00,3:55 PM,4:16 PM,6:50 PM,green,Landed 6:16 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,22 Oct 2024,Macau (MFM),Nanjing (NKG),NX128,2:06,12:45 PM,1:11 PM,3:00 PM,yellow,Landed 3:17 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,22 Oct 2024,Taipei (TPE),Macau (MFM),NX631,1:25,9:45 AM,10:14 AM,11:40 AM,green,Landed 11:39 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,22 Oct 2024,Macau (MFM),Taipei (TPE),NX632,1:20,7:10 AM,7:22 AM,8:55 AM,green,Landed 8:42 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,21 Oct 2024,Hanoi (HAN),Macau (MFM),NX981,1:24,11:05 PM,11:25 PM,2:00 AM,green,Landed 1:49 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,21 Oct 2024,Macau (MFM),Hanoi (HAN),NX982,1:24,9:05 PM,9:28 PM,9:45 PM,green,Landed 9:52 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,21 Oct 2024,Shanghai (PVG),Macau (MFM),NX135,2:11,4:40 PM,5:13 PM,7:35 PM,green,Landed 7:24 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,21 Oct 2024,Macau (MFM),Shanghai (PVG),NX136,2:02,1:20 PM,1:32 PM,3:40 PM,green,Landed 3:34 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,20 Oct 2024,Qingdao (TAO),Macau (MFM),NX21,2:51,7:40 PM,7:53 PM,11:00 PM,green,Landed 10:43 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,20 Oct 2024,Macau (MFM),Qingdao (TAO),NX22,2:51,3:15 PM,3:27 PM,6:35 PM,green,Landed 6:17 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,19 Oct 2024,Singapore (SIN),Macau (MFM),NX907,3:30,5:00 PM,6:30 PM,8:50 PM,red,Landed 9:59 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,19 Oct 2024,Macau (MFM),Singapore (SIN),NX908,3:36,12:00 PM,12:23 PM,4:00 PM,green,Landed 3:59 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,07 Sep 2024,—,Macau (MFM),NX725,1:29,—,—,9:18 AM,gray,Landed 9:18 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,05 Sep 2024,Macau (MFM),Guiyang (KWE),NX728,1:28,8:46 PM,7:18 PM,8:45 PM,gray,Landed 8:45 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,31 Aug 2024,Xiamen (XMN),Macau (MFM),NX131,0:56,8:15 PM,8:49 PM,9:45 PM,green,Landed 9:45 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,31 Aug 2024,Macau (MFM),Xiamen (XMN),NX132,1:17,5:45 PM,6:23 PM,7:10 PM,yellow,Landed 7:40 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,30 Aug 2024,Taipei (TPE),Macau (MFM),NX615,1:21,8:05 PM,9:04 PM,10:00 PM,yellow,Landed 10:26 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,30 Aug 2024,Macau (MFM),Taipei (TPE),NX618,1:23,5:35 PM,6:03 PM,7:15 PM,green,Landed 7:26 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,30 Aug 2024,Taipei (TPE),Macau (MFM),NX627,1:27,2:40 PM,2:57 PM,4:50 PM,green,Landed 4:24 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,30 Aug 2024,Macau (MFM),Taipei (TPE),NX628,1:28,11:55 AM,12:17 PM,1:40 PM,green,Landed 1:45 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,29 Aug 2024,Hanoi (HAN),Macau (MFM),NX981,1:27,11:05 PM,11:34 PM,2:00 AM,green,Landed 2:01 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,29 Aug 2024,Macau (MFM),Hanoi (HAN),NX982,1:25,9:05 PM,9:20 PM,9:45 PM,green,Landed 9:46 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,29 Aug 2024,Osaka (KIX),Macau (MFM),NX855,3:42,1:45 PM,2:18 PM,4:55 PM,green,Landed 5:00 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,29 Aug 2024,Macau (MFM),Osaka (KIX),NX856,3:32,8:15 AM,8:26 AM,12:45 PM,green,Landed 12:58 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,28 Aug 2024,Da Nang (DAD),Macau (MFM),NX977,1:22,11:10 PM,1:57 AM,1:55 AM,red,Landed 4:20 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,28 Aug 2024,Macau (MFM),Da Nang (DAD),NX978,1:27,9:00 PM,11:27 PM,9:50 PM,red,Landed 11:54 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,28 Aug 2024,Taipei (TPE),Macau (MFM),NX615,1:19,8:05 PM,8:20 PM,10:00 PM,green,Landed 9:39 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,28 Aug 2024,Macau (MFM),Taipei (TPE),NX618,1:27,5:35 PM,5:44 PM,7:15 PM,green,Landed 7:11 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,28 Aug 2024,Taipei (TPE),Macau (MFM),NX627,1:24,2:40 PM,3:04 PM,4:50 PM,green,Landed 4:28 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,28 Aug 2024,Macau (MFM),Taipei (TPE),NX628,1:27,11:55 AM,12:22 PM,1:40 PM,green,Landed 1:49 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,27 Aug 2024,Taipei (TPE),Macau (MFM),NX615,1:17,8:05 PM,8:30 PM,10:00 PM,green,Landed 9:47 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,27 Aug 2024,Macau (MFM),Taipei (TPE),NX618,1:33,5:35 PM,5:51 PM,7:15 PM,green,Landed 7:24 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,27 Aug 2024,Osaka (KIX),Macau (MFM),NX855,3:26,1:45 PM,2:09 PM,4:55 PM,green,Landed 4:35 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,27 Aug 2024,Macau (MFM),Osaka (KIX),NX856,3:32,8:15 AM,8:23 AM,12:45 PM,green,Landed 12:56 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,26 Aug 2024,Taipei (TPE),Macau (MFM),NX615,1:19,8:05 PM,8:23 PM,10:00 PM,green,Landed 9:42 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,26 Aug 2024,Macau (MFM),Taipei (TPE),NX618,1:26,5:35 PM,5:48 PM,7:15 PM,green,Landed 7:13 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,26 Aug 2024,Taipei (TPE),Macau (MFM),NX627,1:21,2:40 PM,3:08 PM,4:50 PM,green,Landed 4:29 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,26 Aug 2024,Macau (MFM),Taipei (TPE),NX628,1:30,11:55 AM,12:29 PM,1:40 PM,yellow,Landed 1:59 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,25 Aug 2024,Taipei (TPE),Macau (MFM),NX615,1:20,8:05 PM,9:02 PM,10:00 PM,yellow,Landed 10:22 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,25 Aug 2024,Macau (MFM),Taipei (TPE),NX618,1:23,5:35 PM,6:32 PM,7:15 PM,yellow,Landed 7:55 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,25 Aug 2024,Taipei (TPE),Macau (MFM),NX627,1:22,2:40 PM,2:53 PM,4:50 PM,green,Landed 4:15 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,25 Aug 2024,Macau (MFM),Taipei (TPE),NX628,1:38,11:55 AM,12:16 PM,1:40 PM,green,Landed 1:54 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,24 Aug 2024,Hanoi (HAN),Macau (MFM),NX981,1:23,11:05 PM,11:34 PM,2:00 AM,green,Landed 1:57 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,24 Aug 2024,Macau (MFM),Hanoi (HAN),NX982,1:28,9:05 PM,9:24 PM,9:45 PM,green,Landed 9:51 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,24 Aug 2024,Taipei (TPE),Macau (MFM),NX9609,1:20,5:10 PM,5:16 PM,6:55 PM,green,Landed 6:36 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,24 Aug 2024,Macau (MFM),Taipei (TPE),NX9610,1:26,2:30 PM,2:49 PM,4:20 PM,green,Landed 4:15 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,23 Aug 2024,Taipei (TPE),Macau (MFM),NX615,1:18,8:05 PM,9:48 PM,10:00 PM,red,Landed 11:06 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,23 Aug 2024,Macau (MFM),Taipei (TPE),NX618,1:26,5:35 PM,7:12 PM,7:15 PM,red,Landed 8:39 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,23 Aug 2024,Taipei (TPE),Macau (MFM),NX627,1:21,2:40 PM,4:41 PM,4:50 PM,red,Landed 6:02 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,23 Aug 2024,Macau (MFM),Taipei (TPE),NX628,1:33,11:55 AM,1:46 PM,1:40 PM,red,Landed 3:19 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,22 Aug 2024,Xiamen (XMN),Macau (MFM),NX131,1:03,8:15 PM,10:28 PM,9:45 PM,red,Landed 11:31 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,22 Aug 2024,Macau (MFM),Xiamen (XMN),NX132,1:18,5:45 PM,6:34 PM,7:10 PM,yellow,Landed 7:52 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,22 Aug 2024,Osaka (KIX),Macau (MFM),NX855,3:25,1:45 PM,2:18 PM,4:55 PM,green,Landed 4:44 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,22 Aug 2024,Macau (MFM),Osaka (KIX),NX856,3:32,8:15 AM,8:20 AM,12:45 PM,green,Landed 12:53 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,21 Aug 2024,Xiamen (XMN),Macau (MFM),NX131,1:06,8:15 PM,8:42 PM,9:45 PM,green,Landed 9:48 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,21 Aug 2024,Macau (MFM),Xiamen (XMN),NX132,1:17,5:45 PM,6:19 PM,7:10 PM,yellow,Landed 7:35 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,21 Aug 2024,Osaka (KIX),Macau (MFM),NX855,3:20,1:45 PM,2:00 PM,4:55 PM,green,Landed 4:20 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,21 Aug 2024,Macau (MFM),Osaka (KIX),NX856,3:25,8:15 AM,8:18 AM,12:45 PM,green,Landed 12:43 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,20 Aug 2024,Da Nang (DAD),Macau (MFM),NX985,1:24,11:35 PM,2:50 AM,2:20 AM,red,Landed 5:14 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,20 Aug 2024,Macau (MFM),Da Nang (DAD),NX986,1:28,9:25 PM,11:22 PM,10:05 PM,red,Landed 11:50 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,20 Aug 2024,Xiamen (XMN),Macau (MFM),NX131,0:57,8:15 PM,9:02 PM,9:45 PM,green,Landed 9:58 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,20 Aug 2024,Macau (MFM),Xiamen (XMN),NX132,1:18,5:45 PM,6:30 PM,7:10 PM,yellow,Landed 7:48 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,20 Aug 2024,—,—,(AMU855),-,—,—,—,gray,Unknown
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,20 Aug 2024,Osaka (KIX),Macau (MFM),NX855,3:26,1:45 PM,2:31 PM,4:55 PM,green,Landed 4:57 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,20 Aug 2024,Macau (MFM),Osaka (KIX),NX856,3:29,8:15 AM,8:44 AM,12:45 PM,yellow,Landed 1:14 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,19 Aug 2024,Da Nang (DAD),Macau (MFM),NX985,1:26,11:35 PM,2:23 AM,2:20 AM,red,Landed 4:49 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,19 Aug 2024,Macau (MFM),Da Nang (DAD),NX986,1:33,9:25 PM,12:19 AM,10:05 PM,red,Landed 12:51 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,19 Aug 2024,Kaohsiung (KHH),Macau (MFM),NX667,1:08,9:20 PM,9:30 PM,11:05 PM,green,Landed 10:38 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,19 Aug 2024,Macau (MFM),Kaohsiung (KHH),NX668,1:13,7:00 PM,7:20 PM,8:30 PM,green,Landed 8:33 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,19 Aug 2024,Osaka (KIX),Macau (MFM),NX855,3:26,1:45 PM,2:07 PM,4:55 PM,green,Landed 4:33 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,19 Aug 2024,Macau (MFM),Osaka (KIX),NX856,3:24,8:15 AM,8:33 AM,12:45 PM,green,Landed 12:57 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,18 Aug 2024,Da Nang (DAD),Macau (MFM),NX977,1:20,11:10 PM,2:41 AM,1:55 AM,red,Landed 5:01 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,18 Aug 2024,Macau (MFM),Da Nang (DAD),NX978,1:28,9:00 PM,12:54 AM,9:50 PM,red,Landed 1:23 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,18 Aug 2024,Taipei (TPE),Macau (MFM),NX615,1:21,8:05 PM,10:07 PM,10:00 PM,red,Landed 11:28 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,18 Aug 2024,Macau (MFM),Taipei (TPE),NX618,1:24,5:35 PM,7:18 PM,7:15 PM,red,Landed 8:42 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,18 Aug 2024,Osaka (KIX),Macau (MFM),NX855,3:29,1:45 PM,2:25 PM,4:55 PM,green,Landed 4:54 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,18 Aug 2024,Macau (MFM),Osaka (KIX),NX856,3:29,8:15 AM,8:35 AM,12:45 PM,yellow,Landed 1:05 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,17 Aug 2024,Xiamen (XMN),Macau (MFM),NX131,0:59,8:15 PM,9:09 PM,9:45 PM,yellow,Landed 10:07 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,17 Aug 2024,Macau (MFM),Xiamen (XMN),NX132,1:18,5:45 PM,6:20 PM,7:10 PM,yellow,Landed 7:37 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,17 Aug 2024,Beijing (PEK),Macau (MFM),NX5,3:10,12:20 PM,1:42 PM,4:05 PM,red,Landed 4:52 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,17 Aug 2024,Macau (MFM),Beijing (PEK),NX6,2:40,8:10 AM,8:15 AM,11:15 AM,green,Landed 10:56 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,16 Aug 2024,Hanoi (HAN),Macau (MFM),NX981,1:23,11:05 PM,1:25 AM,2:00 AM,red,Landed 3:47 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,16 Aug 2024,Macau (MFM),Hanoi (HAN),NX982,1:25,9:05 PM,11:01 PM,9:45 PM,red,Landed 11:26 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,16 Aug 2024,Xiamen (XMN),Macau (MFM),NX131,1:01,8:15 PM,8:39 PM,9:45 PM,green,Landed 9:41 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,16 Aug 2024,Macau (MFM),Xiamen (XMN),NX132,1:00,5:45 PM,6:21 PM,7:10 PM,green,Landed 7:21 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,15 Aug 2024,Kuala Lumpur (KUL),Macau (MFM),NX921,3:30,6:40 PM,8:57 PM,10:40 PM,red,Landed 12:27 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,15 Aug 2024,Macau (MFM),Kuala Lumpur (KUL),NX922,3:36,1:50 PM,4:02 PM,5:40 PM,red,Landed 7:38 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,15 Aug 2024,Fuzhou (FOC),Macau (MFM),NX185,1:17,10:45 AM,12:54 PM,12:35 PM,red,Landed 2:11 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,15 Aug 2024,Macau (MFM),Fuzhou (FOC),NX186,2:17,8:05 AM,8:48 AM,9:45 AM,red,Landed 11:05 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,14 Aug 2024,Beijing (PEK),Macau (MFM),NX9,2:57,8:45 PM,9:02 PM,12:10 AM,green,Landed 11:59 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,14 Aug 2024,Macau (MFM),Beijing (PEK),NX10,2:51,3:20 PM,3:44 PM,6:50 PM,green,Landed 6:35 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,14 Aug 2024,Bangkok (BKK),Macau (MFM),NX995,2:18,10:35 AM,11:07 AM,2:20 PM,green,Landed 2:25 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,14 Aug 2024,Macau (MFM),Bangkok (BKK),NX996,2:25,7:40 AM,8:12 AM,9:35 AM,green,Landed 9:37 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,13 Aug 2024,Xiamen (XMN),Macau (MFM),NX131,1:00,8:15 PM,10:01 PM,9:45 PM,red,Landed 11:01 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,13 Aug 2024,Macau (MFM),Xiamen (XMN),NX132,0:59,5:45 PM,7:41 PM,7:10 PM,red,Landed 8:40 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,13 Aug 2024,Osaka (KIX),Macau (MFM),NX855,3:23,1:45 PM,2:05 PM,4:55 PM,green,Landed 4:28 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,13 Aug 2024,Macau (MFM),Osaka (KIX),NX856,3:28,8:15 AM,8:23 AM,12:45 PM,green,Landed 12:51 PM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,12 Aug 2024,Hanoi (HAN),Macau (MFM),NX981,1:19,11:05 PM,11:33 PM,2:00 AM,green,Landed 1:52 AM
 B-MBQ ,A21N,Air Macau,NX / AMU,78178C,09263,5 years,12 Aug 2024,Macau (MFM),Hanoi (HAN),NX982,1:29,9:05 PM,9:29 PM,9:45 PM,green,Landed 9:58 PM
