Airline Code,Aircraft Registration,Aircraft Link,Aircraft,Airline,Operator,Type Code,Mode S,Serial Number,Age,DATE,FROM,TO,FLIGHT,FLIGHT TIME,STD,ATD,STA,STATUS,Color Code
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,15 Jan 2025,Denpasar(DPS),Dili(DIL),8G182,1:46,10:35 AM,10:42 AM,1:25 PM,Landed 1:28 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,15 Jan 2025,Dili(DIL),Denpasar(DPS),8G181,1:34,9:00 AM,9:06 AM,9:55 AM,Landed 9:40 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,14 Jan 2025,Denpasar(DPS),Dili(DIL),8G182,1:43,10:35 AM,10:35 AM,1:25 PM,Landed 1:18 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,14 Jan 2025,Dili(DIL),Denpasar(DPS),8G181,1:35,9:00 AM,9:06 AM,9:55 AM,Landed 9:41 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,13 Jan 2025,Oecusse(OEC),Dili(DIL),8G721,0:56,4:25 PM,4:25 PM,4:42 PM,Landed 5:21 PM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,13 Jan 2025,Dili(DIL),Oecusse(OEC),8G711,0:27,3:30 PM,3:43 PM,3:47 PM,Landed 4:10 PM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,13 Jan 2025,Denpasar(DPS),Dili(DIL),8G182,1:44,10:35 AM,11:31 AM,1:25 PM,Landed 2:15 PM,red
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,13 Jan 2025,Dili(DIL),Denpasar(DPS),8G181,1:45,9:00 AM,9:40 AM,9:55 AM,Landed 10:25 AM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,13 Jan 2025,Oecusse(OEC),Dili(DIL),8G72,0:26,7:55 AM,8:20 AM,8:30 AM,Landed 8:45 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,13 Jan 2025,Dili(DIL),Oecusse(OEC),8G71,0:25,7:00 AM,7:13 AM,7:35 AM,Landed 7:38 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,12 Jan 2025,Denpasar(DPS),Dili(DIL),8G182,1:45,1:25 PM,1:56 PM,4:15 PM,Landed 4:41 PM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,12 Jan 2025,Dili(DIL),Denpasar(DPS),8G181,1:55,11:45 AM,11:40 AM,12:40 PM,Landed 12:35 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,12 Jan 2025,Singapore(SIN),Dili(DIL),8G992,3:43,1:30 AM,2:08 AM,6:30 AM,Landed 6:50 AM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,11 Jan 2025,Dili(DIL),Singapore(SIN),8G991,3:48,5:00 PM,4:52 PM,8:00 PM,Landed 7:40 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,11 Jan 2025,Denpasar(DPS),Dili(DIL),8G182,1:42,10:35 AM,10:50 AM,1:25 PM,Landed 1:32 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,11 Jan 2025,Dili(DIL),Denpasar(DPS),8G181,1:40,9:00 AM,9:02 AM,9:55 AM,Landed 9:43 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,10 Jan 2025,Oecusse(OEC),Dili(DIL),8G72,0:30,4:25 PM,4:35 PM,5:00 PM,Landed 5:05 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,10 Jan 2025,Dili(DIL),Oecusse(OEC),8G71,0:26,3:30 PM,3:27 PM,4:05 PM,Landed 3:53 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,10 Jan 2025,Denpasar(DPS),Dili(DIL),8G182,1:46,10:35 AM,11:04 AM,1:25 PM,Landed 1:51 PM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,10 Jan 2025,Dili(DIL),Denpasar(DPS),8G181,1:43,9:00 AM,8:59 AM,9:55 AM,Landed 9:42 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,09 Jan 2025,Denpasar(DPS),Dili(DIL),8G182,1:49,10:35 AM,10:48 AM,1:25 PM,Landed 1:37 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,09 Jan 2025,Dili(DIL),Denpasar(DPS),8G181,1:34,9:00 AM,8:57 AM,9:55 AM,Landed 9:32 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,08 Jan 2025,Denpasar(DPS),Dili(DIL),8G182,1:42,10:35 AM,10:58 AM,1:25 PM,Landed 1:40 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,08 Jan 2025,Dili(DIL),Denpasar(DPS),8G181,1:44,9:00 AM,9:12 AM,9:55 AM,Landed 9:56 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,07 Jan 2025,Denpasar(DPS),Dili(DIL),8G182,1:40,10:35 AM,10:55 AM,1:25 PM,Landed 1:35 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,07 Jan 2025,Dili(DIL),Denpasar(DPS),8G181,1:38,9:00 AM,9:12 AM,9:55 AM,Landed 9:50 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,06 Jan 2025,Denpasar(DPS),Dili(DIL),8G182,1:45,10:35 AM,11:08 AM,1:25 PM,Landed 1:53 PM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,06 Jan 2025,Dili(DIL),Denpasar(DPS),8G181,1:35,9:00 AM,9:27 AM,9:55 AM,Landed 10:02 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,06 Jan 2025,Oecusse(OEC),Dili(DIL),8G72,0:31,7:55 AM,8:15 AM,8:30 AM,Landed 8:45 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,06 Jan 2025,Dili(DIL),Oecusse(OEC),8G71,0:27,7:00 AM,7:07 AM,7:35 AM,Landed 7:34 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,05 Jan 2025,Denpasar(DPS),Dili(DIL),8G182,1:44,1:25 PM,1:40 PM,4:15 PM,Landed 4:24 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,05 Jan 2025,Dili(DIL),Denpasar(DPS),8G181,1:40,11:45 AM,11:41 AM,12:40 PM,Landed 12:21 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,05 Jan 2025,Singapore(SIN),Dili(DIL),8G992,3:38,1:30 AM,2:06 AM,6:30 AM,Landed 6:44 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,04 Jan 2025,Dili(DIL),Singapore(SIN),8G991,3:44,5:00 PM,4:51 PM,8:00 PM,Landed 7:34 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,04 Jan 2025,Denpasar(DPS),Dili(DIL),8G182,1:47,10:35 AM,11:07 AM,1:25 PM,Landed 1:53 PM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,04 Jan 2025,Dili(DIL),Denpasar(DPS),8G181,1:39,9:00 AM,9:01 AM,9:55 AM,Landed 9:40 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,03 Jan 2025,Oecusse(OEC),Dili(DIL),8G72,0:24,4:25 PM,4:28 PM,5:00 PM,Landed 4:51 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,03 Jan 2025,Dili(DIL),Oecusse(OEC),8G71,0:24,3:30 PM,3:25 PM,4:05 PM,Landed 3:49 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,03 Jan 2025,Denpasar(DPS),Dili(DIL),8G182,1:38,10:35 AM,10:53 AM,1:25 PM,Landed 1:31 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,03 Jan 2025,Dili(DIL),Denpasar(DPS),8G181,1:40,9:00 AM,8:52 AM,9:55 AM,Landed 9:32 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,02 Jan 2025,Denpasar(DPS),Dili(DIL),8G182,1:44,10:35 AM,10:39 AM,1:25 PM,Landed 1:23 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,02 Jan 2025,Dili(DIL),Denpasar(DPS),8G181,1:43,9:00 AM,9:06 AM,9:55 AM,Landed 9:50 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,01 Jan 2025,Denpasar(DPS),Dili(DIL),8G182,1:45,10:35 AM,11:05 AM,1:25 PM,Landed 1:51 PM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,01 Jan 2025,Dili(DIL),Denpasar(DPS),8G181,1:41,9:00 AM,9:07 AM,9:55 AM,Landed 9:47 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,31 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:46,10:35 AM,10:46 AM,1:25 PM,Landed 1:32 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,31 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:31,9:00 AM,8:58 AM,9:55 AM,Landed 9:29 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,30 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:45,10:35 AM,10:57 AM,1:25 PM,Landed 1:42 PM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,30 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:36,9:00 AM,9:20 AM,9:55 AM,Landed 9:55 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,30 Dec 2024,Oecusse(OEC),Dili(DIL),8G72,0:29,7:55 AM,8:13 AM,8:30 AM,Landed 8:41 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,30 Dec 2024,Dili(DIL),Oecusse(OEC),8G71,0:26,7:00 AM,7:10 AM,7:35 AM,Landed 7:36 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,29 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:45,1:25 PM,1:58 PM,4:15 PM,Landed 4:43 PM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,29 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:57,11:45 AM,11:39 AM,12:40 PM,Landed 12:36 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,29 Dec 2024,Singapore(SIN),Dili(DIL),8G992,3:49,1:30 AM,2:01 AM,6:30 AM,Landed 6:50 AM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,28 Dec 2024,Dili(DIL),Singapore(SIN),8G991,3:38,5:00 PM,4:55 PM,8:00 PM,Landed 7:33 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,28 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:47,10:35 AM,11:38 AM,1:25 PM,Landed 2:25 PM,red
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,28 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:43,9:00 AM,9:14 AM,9:55 AM,Landed 9:57 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,27 Dec 2024,Dili(DIL),Dili(DIL),8G72,—,—,—,4:49 PM,Landed 4:49 PM,gray
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,27 Dec 2024,Oecusse(OEC),Dili(DIL),8G72,—,4:25 PM,—,5:00 PM,Estimated departure  4:25 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,27 Dec 2024,Dili(DIL),Oecusse(OEC),8G71,—,3:30 PM,—,4:05 PM,Estimated departure  3:12 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,27 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:45,10:35 AM,10:56 AM,1:25 PM,Landed 1:41 PM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,27 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:37,9:00 AM,9:12 AM,9:55 AM,Landed 9:50 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,26 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:46,10:35 AM,10:37 AM,1:25 PM,Landed 1:23 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,26 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:34,9:00 AM,9:01 AM,9:55 AM,Landed 9:36 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,25 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:46,10:35 AM,10:35 AM,1:25 PM,Landed 1:21 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,25 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:36,9:00 AM,8:53 AM,9:55 AM,Landed 9:29 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,24 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:44,10:35 AM,10:59 AM,1:25 PM,Landed 1:43 PM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,24 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:37,9:00 AM,9:12 AM,9:55 AM,Landed 9:50 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,23 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:45,10:35 AM,11:02 AM,1:25 PM,Landed 1:47 PM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,23 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:35,9:00 AM,9:18 AM,9:55 AM,Landed 9:54 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,23 Dec 2024,Oecusse(OEC),Dili(DIL),8G72,0:24,7:55 AM,8:10 AM,8:30 AM,Landed 8:34 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,23 Dec 2024,Dili(DIL),Oecusse(OEC),8G71,0:25,7:00 AM,7:07 AM,7:35 AM,Landed 7:32 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,22 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:41,1:25 PM,1:43 PM,4:15 PM,Landed 4:25 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,22 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:43,11:45 AM,11:42 AM,12:40 PM,Landed 12:25 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,22 Dec 2024,Singapore(SIN),Dili(DIL),8G992,3:41,1:30 AM,2:07 AM,6:30 AM,Landed 6:48 AM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,21 Dec 2024,Dili(DIL),Singapore(SIN),8G991,3:42,5:00 PM,4:50 PM,8:00 PM,Landed 7:32 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,21 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:46,10:35 AM,11:32 AM,1:25 PM,Landed 2:18 PM,red
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,21 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:48,9:00 AM,9:03 AM,9:55 AM,Landed 9:51 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,20 Dec 2024,Oecusse(OEC),Dili(DIL),8G72,0:37,4:25 PM,4:40 PM,5:00 PM,Landed 5:17 PM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,20 Dec 2024,Dili(DIL),Oecusse(OEC),8G71,0:27,3:30 PM,3:24 PM,4:05 PM,Landed 3:51 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,20 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:41,10:35 AM,11:01 AM,1:25 PM,Landed 1:42 PM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,20 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:40,9:00 AM,9:08 AM,9:55 AM,Landed 9:48 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,19 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:42,10:35 AM,10:50 AM,1:25 PM,Landed 1:31 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,19 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:37,9:00 AM,9:03 AM,9:55 AM,Landed 9:40 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,18 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:41,10:35 AM,12:52 PM,1:25 PM,Landed 3:32 PM,red
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,18 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:52,9:00 AM,9:21 AM,9:55 AM,Landed 10:14 AM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,17 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:45,10:35 AM,10:56 AM,1:25 PM,Landed 1:41 PM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,17 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:37,9:00 AM,9:02 AM,9:55 AM,Landed 9:39 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,16 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:42,10:35 AM,11:24 AM,1:25 PM,Landed 2:06 PM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,16 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:36,9:00 AM,9:24 AM,9:55 AM,Landed 10:00 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,16 Dec 2024,Atambua(ABU),Oecusse(OEC),8G71,—,7:17 AM,7:17 AM,8:43 AM,Diverted toDIL,red
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,16 Dec 2024,Oecusse(OEC),Dili(DIL),8G72,—,7:55 AM,—,8:30 AM,Estimated departure  8:13 AM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,16 Dec 2024,Dili(DIL),Oecusse(OEC),8G71,0:27,7:00 AM,7:07 AM,7:35 AM,Landed 7:34 AM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,15 Dec 2024,Denpasar(DPS),Dili(DIL),8G182,1:45,1:25 PM,1:36 PM,4:15 PM,Landed 4:20 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,15 Dec 2024,Dili(DIL),Denpasar(DPS),8G181,1:36,11:45 AM,11:35 AM,12:40 PM,Landed 12:11 PM,green
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,15 Dec 2024,Singapore(SIN),Dili(DIL),8G992,3:36,1:30 AM,2:16 AM,6:30 AM,Landed 6:52 AM,yellow
8g-dtl,4w-aal,https://www.flightradar24.com/data/aircraft/4w-aal,Airbus A320-232,Aero Dili,Aero Dili,A320,C95000,03672,16 years,14 Dec 2024,Dili(DIL),Singapore(SIN),8G991,3:30,5:00 PM,4:31 PM,8:00 PM,Landed 7:01 PM,green
