Airline Code,Aircraft Registration,Aircraft Link,Aircraft,Airline,Operator,Type Code,Mode S,Serial Number,Age,DATE,FROM,TO,FLIGHT,FLIGHT TIME,STD,ATD,STA,STATUS,Color Code
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,13 Oct 2024,Phnom Penh(PNH),Bangkok(BKK),KR703,1:17,1:55 PM,2:08 PM,3:20 PM,Landed 3:26 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,13 Oct 2024,Singapore(SIN),Phnom Penh(PNH),KR752,1:38,11:55 AM,12:03 PM,12:50 PM,Landed 12:41 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,13 Oct 2024,Phnom Penh(PNH),Singapore(SIN),KR751,1:36,7:55 AM,8:13 AM,10:55 AM,Landed 10:49 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,12 Oct 2024,Macau(MFM),Phnom Penh(PNH),KR502,2:12,10:40 PM,10:53 PM,12:20 AM,Landed 12:05 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,12 Oct 2024,Airai(ROR),Macau(MFM),KR5562,3:47,5:00 PM,5:36 PM,8:10 PM,Landed 8:23 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,12 Oct 2024,Macau(MFM),Airai(ROR),KR5561,3:37,11:05 AM,11:10 AM,—,Landed 3:47 PM,gray
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,12 Oct 2024,Phnom Penh(PNH),Macau(MFM),KR503,2:09,6:35 AM,6:41 AM,10:05 AM,Landed 9:50 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,11 Oct 2024,Bangkok(BKK),Phnom Penh(PNH),KR704,0:56,4:20 PM,4:27 PM,5:35 PM,Landed 5:23 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,11 Oct 2024,Phnom Penh(PNH),Bangkok(BKK),KR703,0:59,1:55 PM,2:09 PM,3:20 PM,Landed 3:07 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,11 Oct 2024,Bangkok(BKK),Phnom Penh(PNH),KR702,0:52,11:30 AM,11:57 AM,12:40 PM,Landed 12:49 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,11 Oct 2024,Phnom Penh(PNH),Bangkok(BKK),KR701,0:57,9:10 AM,9:14 AM,10:30 AM,Landed 10:11 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,11 Oct 2024,Chengdu(TFU),Phnom Penh(PNH),KR962,2:50,4:20 AM,4:17 AM,6:50 AM,Landed 6:08 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,10 Oct 2024,Phnom Penh(PNH),Chengdu(TFU),KR961,2:49,10:40 PM,10:39 PM,3:00 AM,Landed 2:28 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,10 Oct 2024,Kuala Lumpur(KUL),Phnom Penh(PNH),KR782,1:41,5:15 PM,5:20 PM,6:30 PM,Landed 6:00 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,10 Oct 2024,Phnom Penh(PNH),Kuala Lumpur(KUL),KR781,1:42,1:20 PM,1:19 PM,4:15 PM,Landed 4:01 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,09 Oct 2024,Singapore(SIN),Phnom Penh(PNH),KR752,1:43,11:55 AM,12:05 PM,12:50 PM,Landed 12:48 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,09 Oct 2024,Phnom Penh(PNH),Singapore(SIN),KR751,2:01,7:55 AM,8:01 AM,10:55 AM,Landed 11:02 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,09 Oct 2024,Chengdu(TFU),Phnom Penh(PNH),KR962,2:54,4:20 AM,4:23 AM,6:50 AM,Landed 6:17 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,08 Oct 2024,Phnom Penh(PNH),Chengdu(TFU),KR961,2:53,10:40 PM,10:44 PM,3:00 AM,Landed 2:36 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,08 Oct 2024,Bangkok(BKK),Phnom Penh(PNH),KR704,0:52,4:20 PM,4:49 PM,5:35 PM,Landed 5:41 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,08 Oct 2024,Phnom Penh(PNH),Bangkok(BKK),KR703,1:13,1:55 PM,2:19 PM,3:20 PM,Landed 3:32 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,08 Oct 2024,Bangkok(BKK),Phnom Penh(PNH),KR702,0:55,11:30 AM,11:47 AM,12:40 PM,Landed 12:43 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,08 Oct 2024,Phnom Penh(PNH),Bangkok(BKK),KR701,0:57,9:10 AM,9:25 AM,10:30 AM,Landed 10:22 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,07 Oct 2024,Macau(MFM),Phnom Penh(PNH),KR502,2:10,10:40 PM,11:01 PM,12:20 AM,Landed 12:11 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,07 Oct 2024,Airai(ROR),Macau(MFM),KR5562,3:40,6:40 PM,7:00 PM,9:40 PM,Landed 9:40 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,07 Oct 2024,Macau(MFM),Airai(ROR),KR5561,4:00,12:30 PM,12:36 PM,5:40 PM,Landed 5:35 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,07 Oct 2024,Airai(ROR),Macau(MFM),KR5564,3:51,8:20 AM,8:08 AM,11:35 AM,Landed 10:59 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,07 Oct 2024,Macau(MFM),Airai(ROR),KR5563,3:46,2:10 AM,2:05 AM,7:10 AM,Landed 6:51 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,06 Oct 2024,Airai(ROR),Macau(MFM),KR5562,3:44,6:40 PM,7:18 PM,9:40 PM,Landed 10:02 PM,yellow
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,06 Oct 2024,Macau(MFM),Airai(ROR),KR5561,3:43,12:30 PM,12:35 PM,5:40 PM,Landed 5:18 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,05 Oct 2024,Airai(ROR),Macau(MFM),KR5562,3:49,5:00 PM,5:24 PM,8:10 PM,Landed 8:13 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,05 Oct 2024,Macau(MFM),Airai(ROR),KR5561,3:47,11:05 AM,11:14 AM,4:00 PM,Landed 4:01 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,05 Oct 2024,Phnom Penh(PNH),Macau(MFM),KR503,2:15,6:35 AM,6:36 AM,10:05 AM,Landed 9:51 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,04 Oct 2024,Bangkok(BKK),Phnom Penh(PNH),KR704,0:53,4:20 PM,4:41 PM,5:35 PM,Landed 5:34 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,04 Oct 2024,Phnom Penh(PNH),Bangkok(BKK),KR703,0:55,1:55 PM,1:57 PM,3:20 PM,Landed 2:52 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,04 Oct 2024,Bangkok(BKK),Phnom Penh(PNH),KR702,0:49,11:30 AM,12:05 PM,12:40 PM,Landed 12:55 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,04 Oct 2024,Phnom Penh(PNH),Bangkok(BKK),KR701,1:01,9:10 AM,9:10 AM,10:30 AM,Landed 10:11 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,03 Oct 2024,Macau(MFM),Phnom Penh(PNH),KR502,2:08,10:40 PM,11:31 PM,12:20 AM,Landed 12:39 AM,yellow
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,03 Oct 2024,Airai(ROR),Macau(MFM),KR5562,3:41,7:10 PM,7:39 PM,10:05 PM,Landed 10:19 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,03 Oct 2024,Macau(MFM),Airai(ROR),KR5561,4:04,12:40 PM,12:57 PM,6:10 PM,Landed 6:01 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,02 Oct 2024,Airai(ROR),Macau(MFM),KR5562,3:51,6:40 PM,6:46 PM,9:40 PM,Landed 9:37 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,02 Oct 2024,Macau(MFM),Airai(ROR),KR5561,3:42,12:30 PM,12:43 PM,5:40 PM,Landed 5:26 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,01 Oct 2024,Airai(ROR),Macau(MFM),KR5562,3:52,6:40 PM,6:24 PM,9:40 PM,Landed 9:15 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,01 Oct 2024,Macau(MFM),Airai(ROR),KR5561,3:51,12:30 PM,12:39 PM,5:40 PM,Landed 5:29 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,30 Sep 2024,Airai(ROR),Macau(MFM),KR5562,3:47,6:40 PM,6:46 PM,9:40 PM,Landed 9:33 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,30 Sep 2024,Macau(MFM),Airai(ROR),KR5561,3:46,12:30 PM,12:58 PM,5:40 PM,Landed 5:44 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,29 Sep 2024,Airai(ROR),Macau(MFM),KR5562,3:41,6:40 PM,6:35 PM,9:40 PM,Landed 9:16 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,29 Sep 2024,Macau(MFM),Airai(ROR),KR5561,3:46,12:30 PM,12:43 PM,5:40 PM,Landed 5:29 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,29 Sep 2024,Phnom Penh(PNH),Macau(MFM),KR503,2:06,8:15 AM,8:17 AM,11:35 AM,Landed 11:24 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,28 Sep 2024,Bangkok(BKK),Phnom Penh(PNH),KR702,0:54,3:45 PM,4:01 PM,5:05 PM,Landed 4:55 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,28 Sep 2024,Phnom Penh(PNH),Bangkok(BKK),KR701,1:12,1:30 PM,1:48 PM,2:55 PM,Landed 3:00 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,28 Sep 2024,Singapore(SIN),Phnom Penh(PNH),KR752,1:34,11:55 AM,11:56 AM,12:50 PM,Landed 12:30 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,28 Sep 2024,Phnom Penh(PNH),Singapore(SIN),KR751,1:43,7:55 AM,8:02 AM,10:55 AM,Landed 10:45 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,27 Sep 2024,Bangkok(BKK),Phnom Penh(PNH),KR704,0:57,4:20 PM,4:33 PM,5:35 PM,Landed 5:30 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,27 Sep 2024,Phnom Penh(PNH),Bangkok(BKK),KR703,0:55,1:55 PM,1:59 PM,3:20 PM,Landed 2:55 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,27 Sep 2024,Bangkok(BKK),Phnom Penh(PNH),KR702,0:51,11:30 AM,11:55 AM,12:40 PM,Landed 12:46 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,27 Sep 2024,Phnom Penh(PNH),Bangkok(BKK),KR701,0:49,9:10 AM,9:12 AM,10:30 AM,Landed 10:01 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,26 Sep 2024,Bangkok(BKK),Phnom Penh(PNH),KR704,0:53,4:20 PM,4:29 PM,5:35 PM,Landed 5:23 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,26 Sep 2024,Phnom Penh(PNH),Bangkok(BKK),KR703,1:03,1:55 PM,1:58 PM,3:20 PM,Landed 3:01 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,26 Sep 2024,Bangkok(BKK),Phnom Penh(PNH),KR702,0:52,11:30 AM,11:45 AM,12:40 PM,Landed 12:36 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,26 Sep 2024,Phnom Penh(PNH),Bangkok(BKK),KR701,0:58,9:10 AM,9:18 AM,10:30 AM,Landed 10:15 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,25 Sep 2024,Bangkok(BKK),Phnom Penh(PNH),KR704,0:52,4:20 PM,4:40 PM,5:35 PM,Landed 5:32 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,25 Sep 2024,Phnom Penh(PNH),Bangkok(BKK),KR703,1:05,1:55 PM,2:07 PM,3:20 PM,Landed 3:11 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,25 Sep 2024,Bangkok(BKK),Phnom Penh(PNH),KR702,0:52,11:30 AM,11:37 AM,12:40 PM,Landed 12:29 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,25 Sep 2024,Phnom Penh(PNH),Bangkok(BKK),KR701,1:03,9:10 AM,9:10 AM,10:30 AM,Landed 10:14 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,24 Sep 2024,Macau(MFM),Phnom Penh(PNH),KR502,2:05,10:40 PM,11:02 PM,12:20 AM,Landed 12:07 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,24 Sep 2024,Macau(MFM),Airai(ROR),KR5561,3:55,12:30 PM,12:38 PM,5:40 PM,Landed 5:33 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,24 Sep 2024,Phnom Penh(PNH),Macau(MFM),KR503,2:11,8:15 AM,8:13 AM,11:35 AM,Landed 11:24 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,23 Sep 2024,Bangkok(BKK),Phnom Penh(PNH),KR704,0:51,4:20 PM,4:25 PM,5:35 PM,Landed 5:16 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,23 Sep 2024,Phnom Penh(PNH),Bangkok(BKK),KR703,1:01,1:55 PM,2:16 PM,3:20 PM,Landed 3:17 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,23 Sep 2024,Bangkok(BKK),Phnom Penh(PNH),KR702,0:51,11:30 AM,11:29 AM,12:40 PM,Landed 12:21 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,23 Sep 2024,Phnom Penh(PNH),Bangkok(BKK),KR701,0:52,9:10 AM,8:58 AM,10:30 AM,Landed 9:51 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,21 Sep 2024,Bangkok(BKK),Phnom Penh(PNH),KR702,0:56,3:45 PM,4:06 PM,5:05 PM,Landed 5:02 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,21 Sep 2024,Phnom Penh(PNH),Bangkok(BKK),KR701,1:17,1:30 PM,1:38 PM,2:55 PM,Landed 2:55 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,20 Sep 2024,Macau(MFM),Phnom Penh(PNH),KR502,2:16,10:40 PM,10:48 PM,12:20 AM,Landed 12:04 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,20 Sep 2024,Airai(ROR),Macau(MFM),KR5562,3:40,6:40 PM,6:56 PM,9:40 PM,Landed 9:37 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,20 Sep 2024,Macau(MFM),Airai(ROR),KR5561,3:53,12:30 PM,12:53 PM,5:40 PM,Landed 5:46 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,20 Sep 2024,Phnom Penh(PNH),Macau(MFM),KR503,2:14,8:15 AM,8:21 AM,11:35 AM,Landed 11:35 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,19 Sep 2024,Kuala Lumpur(KUL),Phnom Penh(PNH),KR782,1:34,5:15 PM,5:20 PM,6:30 PM,Landed 5:54 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,19 Sep 2024,Phnom Penh(PNH),Kuala Lumpur(KUL),KR781,1:40,1:20 PM,1:22 PM,4:15 PM,Landed 4:02 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,18 Sep 2024,Singapore(SIN),Phnom Penh(PNH),KR752,1:54,11:55 AM,11:58 AM,12:50 PM,Landed 12:52 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,18 Sep 2024,Phnom Penh(PNH),Singapore(SIN),KR751,1:44,7:55 AM,8:02 AM,10:55 AM,Landed 10:46 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,18 Sep 2024,Chengdu(TFU),Phnom Penh(PNH),KR962,3:04,4:20 AM,4:11 AM,6:50 AM,Landed 6:14 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,17 Sep 2024,Phnom Penh(PNH),Chengdu(TFU),KR961,2:54,10:40 PM,10:43 PM,3:00 AM,Landed 2:37 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,17 Sep 2024,Shenzhen(SZX),Phnom Penh(PNH),KR930,2:11,4:30 AM,5:57 AM,6:25 AM,Landed 7:09 AM,yellow
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,16 Sep 2024,Phnom Penh(PNH),Shenzhen(SZX),KR929,2:29,11:50 PM,12:12 AM,3:30 AM,Landed 3:41 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,16 Sep 2024,Bangkok(BKK),Phnom Penh(PNH),KR704,0:54,4:20 PM,4:35 PM,5:35 PM,Landed 5:29 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,16 Sep 2024,Phnom Penh(PNH),Bangkok(BKK),KR703,0:58,1:55 PM,1:54 PM,3:20 PM,Landed 2:53 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,16 Sep 2024,Bangkok(BKK),Phnom Penh(PNH),KR702,0:51,11:30 AM,11:36 AM,12:40 PM,Landed 12:27 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,16 Sep 2024,Phnom Penh(PNH),Bangkok(BKK),KR701,1:01,9:10 AM,9:08 AM,10:30 AM,Landed 10:09 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,15 Sep 2024,Macau(MFM),Phnom Penh(PNH),KR502,2:23,10:40 PM,10:40 PM,12:20 AM,Landed 12:03 AM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,15 Sep 2024,Airai(ROR),Macau(MFM),KR5562,3:45,6:40 PM,6:48 PM,9:40 PM,Landed 9:33 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,15 Sep 2024,Macau(MFM),Airai(ROR),KR5561,3:49,12:30 PM,12:54 PM,5:40 PM,Landed 5:43 PM,green
kr-kme,xu-787,https://www.flightradar24.com/data/aircraft/xu-787,Airbus A319-112,Cambodia Airways,Cambodia Airways,A319,70E065,03872,15 years,15 Sep 2024,Phnom Penh(PNH),Macau(MFM),KR503,2:09,8:15 AM,8:10 AM,11:35 AM,Landed 11:19 AM,green
